otu_id,lowest_taxonomic_unit_found
2135,Bacteria;Firmicutes;Clostridia;Clostridiales
2136,Bacteria;Firmicutes;Clostridia;Clostridiales
2137,Bacteria;Firmicutes;Clostridia;Clostridiales
2138,Bacteria;Firmicutes;Clostridia;Clostridiales
2139,Bacteria;Firmicutes;Clostridia;Clostridiales
2140,Bacteria;Firmicutes;Clostridia;Clostridiales
2141,Bacteria;Firmicutes;Clostridia;Clostridiales
2142,Bacteria;Firmicutes;Clostridia;Clostridiales
2143,Bacteria;Firmicutes;Clostridia;Clostridiales
2144,Bacteria;Firmicutes;Clostridia;Clostridiales
2145,Bacteria;Firmicutes;Clostridia;Clostridiales
2146,Bacteria;Firmicutes;Clostridia;Clostridiales
2147,Bacteria;Firmicutes;Clostridia;Clostridiales
2148,Bacteria;Firmicutes;Clostridia;Clostridiales
2149,Bacteria;Firmicutes;Clostridia;Clostridiales
2150,Bacteria;Firmicutes;Clostridia;Clostridiales
2151,Bacteria;Firmicutes;Clostridia;Clostridiales
2152,Bacteria;Firmicutes;Clostridia;Clostridiales
2153,Bacteria;Firmicutes;Clostridia;Clostridiales
2154,Bacteria;Firmicutes;Clostridia;Clostridiales
2155,Bacteria;Firmicutes;Clostridia;Clostridiales
2156,Bacteria;Firmicutes;Clostridia;Clostridiales
2157,Bacteria;Firmicutes;Clostridia;Clostridiales
2158,Bacteria;Firmicutes;Clostridia;Clostridiales
2159,Bacteria;Firmicutes;Clostridia;Clostridiales
2160,Bacteria;Firmicutes;Clostridia;Clostridiales
2161,Bacteria;Firmicutes;Clostridia;Clostridiales
2162,Bacteria;Firmicutes;Clostridia;Clostridiales
2163,Bacteria;Firmicutes;Clostridia;Clostridiales
2164,Bacteria;Firmicutes;Clostridia;Clostridiales
2165,Bacteria;Firmicutes;Clostridia;Clostridiales
2166,Bacteria;Firmicutes;Clostridia;Clostridiales
2167,Bacteria;Firmicutes;Clostridia;Clostridiales
2168,Bacteria;Firmicutes;Clostridia;Clostridiales
2169,Bacteria;Firmicutes;Clostridia;Clostridiales
2170,Bacteria;Firmicutes;Clostridia;Clostridiales
2171,Bacteria;Firmicutes;Clostridia;Clostridiales
2172,Bacteria;Firmicutes;Clostridia;Clostridiales
2173,Bacteria;Firmicutes;Clostridia;Clostridiales
2174,Bacteria;Firmicutes;Clostridia;Clostridiales
2175,Bacteria;Firmicutes;Clostridia;Clostridiales
2176,Bacteria;Firmicutes;Clostridia;Clostridiales
2177,Bacteria;Firmicutes;Clostridia;Clostridiales
2178,Bacteria;Firmicutes;Clostridia;Clostridiales
2179,Bacteria;Firmicutes;Clostridia;Clostridiales
2180,Bacteria;Firmicutes;Clostridia;Clostridiales
2181,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae
2182,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae
2183,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae
2184,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2185,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2186,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2187,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2188,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2189,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2190,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2191,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2192,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2193,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2194,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2195,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2196,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2197,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2198,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2199,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2200,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2201,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2202,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2203,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2204,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2205,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2206,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2207,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2208,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2209,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2210,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2211,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2212,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2213,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2214,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2215,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2216,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2217,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2218,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2219,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2220,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2221,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2222,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2223,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2224,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2225,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2226,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2227,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2228,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2229,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2230,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2231,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2232,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2233,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2234,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2235,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2236,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2237,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2238,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2239,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2240,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2241,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2242,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2243,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2244,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2245,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2246,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2247,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2248,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2249,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2250,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2251,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2252,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2253,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2254,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2255,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2256,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2257,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2258,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2259,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2260,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2261,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2262,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2263,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2264,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2265,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2266,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2267,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2268,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2269,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2270,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2271,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2272,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2273,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2274,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2275,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2276,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2277,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2278,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2279,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2280,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2281,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2282,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2283,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2284,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2285,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2286,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2287,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2288,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2289,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2290,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2291,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2292,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2293,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2294,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2295,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2296,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2297,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2298,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2299,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2300,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2301,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2302,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2303,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2304,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2305,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2306,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2307,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2308,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2309,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2310,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2311,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2312,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2313,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2314,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2315,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2316,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2317,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2318,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2319,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2320,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2321,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2322,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2323,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2324,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2325,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2326,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2327,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2328,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2329,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2330,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2331,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2332,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2333,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2334,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2335,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2336,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2337,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2338,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2339,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2340,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2341,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2342,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2343,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2344,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2345,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2346,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2347,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2348,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2349,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2350,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2351,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2352,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2353,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2354,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2355,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2356,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2357,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2358,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2359,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2360,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2361,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2362,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2363,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2364,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2365,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2366,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2367,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2368,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2369,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2370,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2371,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2372,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2373,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2374,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2375,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2376,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2377,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2378,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2379,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2380,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2381,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2382,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2383,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2384,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2385,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2386,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2387,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2388,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2389,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2390,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2391,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2392,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2393,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2394,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2395,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2396,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2397,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2398,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2399,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2400,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2401,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2402,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2403,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2404,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2405,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2406,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2407,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2408,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2409,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2410,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2411,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2412,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2413,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2414,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2415,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2416,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2417,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2418,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2419,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2420,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2421,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2422,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2423,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2424,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2425,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2426,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2427,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2428,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2429,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2430,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2431,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2432,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2433,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2434,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2435,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2436,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2437,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2438,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2439,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2440,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2441,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2442,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2443,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2444,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2445,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2446,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2447,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2448,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2449,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2450,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2451,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2452,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2453,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2454,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2455,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2456,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2457,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2458,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2459,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2460,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2461,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2462,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
