Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,NM,New Mexico,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,685,7.5,6.7,8.4,"1,808",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,35,BO1,CAT1,EMPLOY1,RESP141,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,804,8.6,7.7,9.4,"1,805",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,35,BO1,CAT1,EMPLOY1,RESP172,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Income,What is your annual household income?,"Less than $15,000",Overall,Overall,"1,198",16.5,15.2,17.8,"1,986",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,35,BO1,CAT1,INCOME,RESP016,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Income,What is your annual household income?,"$15,000 - 24,999",Overall,Overall,"1,635",23.5,21.9,25,"1,987",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,35,BO1,CAT1,INCOME,RESP017,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Income,What is your annual household income?,"$25,000 - 34,999",Overall,Overall,910,12,10.9,13.2,"1,988",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,35,BO1,CAT1,INCOME,RESP018,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Income,What is your annual household income?,"$35,000 -  49,999",Overall,Overall,"1,072",13.4,12.2,14.6,"1,989",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,35,BO1,CAT1,INCOME,RESP019,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Income,What is your annual household income?,"$50,000+",Overall,Overall,"2,851",34.6,33,36.2,"1,990",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,35,BO1,CAT1,INCOME,RESP020,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Internet,Have you used the internet in the past 30 days?,Yes,Overall,Overall,"6,249",76.4,75.1,77.7,"2,171",%,Crude Prevalence,,,BRFSS,CLASS05,Topic34,35,BO1,CAT1,INTERNET,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Internet,Have you used the internet in the past 30 days?,No,Overall,Overall,"2,360",23.6,22.3,24.9,"2,172",%,Crude Prevalence,,,BRFSS,CLASS05,Topic34,35,BO1,CAT1,INTERNET,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Marital Status,What is your marital status?,Married,Overall,Overall,"4,540",49.1,47.5,50.7,"1,452",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,35,BO1,CAT1,MARITAL,RESP033,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Marital Status,What is your marital status?,Divorced,Overall,Overall,"1,340",12.6,11.6,13.6,"1,453",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,35,BO1,CAT1,MARITAL,RESP034,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Marital Status,What is your marital status?,Widowed,Overall,Overall,"1,040",6.6,6,7.1,"1,454",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,35,BO1,CAT1,MARITAL,RESP035,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Marital Status,What is your marital status?,Separated,Overall,Overall,198,2.9,2.2,3.5,"1,455",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,35,BO1,CAT1,MARITAL,RESP036,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Marital Status,What is your marital status?,Never married,Overall,Overall,"1,339",23.5,21.9,25.1,"1,456",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,35,BO1,CAT1,MARITAL,RESP037,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Marital Status,What is your marital status?,Partnered,Overall,Overall,332,5.4,4.6,6.3,"1,457",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,35,BO1,CAT1,MARITAL,RESP038,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Five or more children,Overall,Overall,68,1.1,0.7,1.4,"1,593",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,35,BO1,CAT1,_CHLDCNT,RESP090,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Four children,Overall,Overall,170,2.8,2.2,3.4,"1,592",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,35,BO1,CAT1,_CHLDCNT,RESP091,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Three children,Overall,Overall,401,6.6,5.7,7.4,"1,591",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,35,BO1,CAT1,_CHLDCNT,RESP092,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Two children,Overall,Overall,805,13.4,12.2,14.6,"1,590",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,35,BO1,CAT1,_CHLDCNT,RESP093,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),One child,Overall,Overall,"1,011",15.6,14.3,16.9,"1,589",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,35,BO1,CAT1,_CHLDCNT,RESP094,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),None,Overall,Overall,"6,362",60.6,59,62.3,"1,588",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,35,BO1,CAT1,_CHLDCNT,RESP095,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Race,What is your race/ethnicity?,White,Overall,Overall,"4,714",42.5,41,44.1,"1,249",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,35,BO1,CAT1,RACE,RESP005,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Race,What is your race/ethnicity?,Black,Overall,Overall,105,1.9,1.3,2.4,"1,250",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,35,BO1,CAT1,RACE,RESP006,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Race,What is your race/ethnicity?,MultiRacial,Overall,Overall,84,1.1,0.6,1.5,"1,253",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,35,BO1,CAT1,RACE,RESP008,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Race,What is your race/ethnicity?,Other,Overall,Overall,955,9.7,8.9,10.6,"1,252",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,35,BO1,CAT1,RACE,RESP009,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Race,What is your race/ethnicity?,Hispanic,Overall,Overall,"2,839",44.8,43.2,46.5,"1,251",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,35,BO1,CAT1,RACE,RESP007,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Rent/Own Home,Do you own or rent your home?,Own,Overall,Overall,"6,516",72,70.5,73.5,"2,217",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,35,BO1,CAT1,RENTHOM1,RESP003,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Rent/Own Home,Do you own or rent your home?,Rent,Overall,Overall,"1,669",22.6,21.2,23.9,"2,218",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,35,BO1,CAT1,RENTHOM1,RESP004,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Rent/Own Home,Do you own or rent your home?,Other,Overall,Overall,367,5.4,4.6,6.2,"2,219",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,35,BO1,CAT1,RENTHOM1,RESP009,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,Yes,Overall,Overall,"1,213",12.9,11.8,13.9,"2,125",%,Crude Prevalence,,,BRFSS,CLASS05,Topic61,35,BO1,CAT1,VETERAN3,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,No,Overall,Overall,"7,649",87.1,86.1,88.2,"2,126",%,Crude Prevalence,,,BRFSS,CLASS05,Topic61,35,BO1,CAT1,VETERAN3,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,Yes,Overall,Overall,"1,233",17.2,15.9,18.4,321,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,35,BO1,CAT1,MEDCOST,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,No,Overall,Overall,"7,690",82.8,81.6,84.1,322,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,35,BO1,CAT1,MEDCOST,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"7,954",84.6,83.3,85.9,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,35,BO1,CAT1,HLTHPLN1,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,949,15.4,14.1,16.8,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,35,BO1,CAT1,HLTHPLN1,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,"5,903",62,60.3,63.6,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,35,BO1,CAT1,CHECKUP1,RESP063,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,"1,194",15.5,14.2,16.8,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,35,BO1,CAT1,CHECKUP1,RESP064,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,743,10,8.9,11.1,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,35,BO1,CAT1,CHECKUP1,RESP065,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,785,10.2,9.2,11.2,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,35,BO1,CAT1,CHECKUP1,RESP066,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,160,2.4,1.8,2.9,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,35,BO1,CAT1,CHECKUP1,RESP067,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"6,213",63,61.3,64.6,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,35,BO1,CAT1,PERSDOC2,RESP050,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,600,6.3,5.4,7.1,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,35,BO1,CAT1,PERSDOC2,RESP053,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"2,104",30.8,29.2,32.4,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,35,BO1,CAT1,PERSDOC2,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"4,960",81.2,79.6,82.8,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,35,BO1,CAT1,_HCVU651,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,893,18.8,17.2,20.5,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,35,BO1,CAT1,_HCVU651,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Status,Fair or Poor Health,Health Status (variable calculated from one or more BRFSS questions),Good or Better Health,Overall,Overall,"6,995",79.3,78,80.6,116,%,Crude Prevalence,,,BRFSS,CLASS08,Topic24,35,BO1,CAT1,_RFHLTH,RESP061,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Status,Fair or Poor Health,Health Status (variable calculated from one or more BRFSS questions),Fair or Poor Health,Overall,Overall,"1,920",20.7,19.4,22,117,%,Crude Prevalence,,,BRFSS,CLASS08,Topic24,35,BO1,CAT1,_RFHLTH,RESP062,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"1,469",17.4,16.1,18.6,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,35,BO1,CAT1,GENHLTH,RESP056,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"2,614",27.9,26.5,29.4,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,35,BO1,CAT1,GENHLTH,RESP057,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"2,912",34,32.5,35.6,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,35,BO1,CAT1,GENHLTH,RESP058,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"1,333",14.5,13.4,15.6,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,35,BO1,CAT1,GENHLTH,RESP059,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,587,6.2,5.4,6.9,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,35,BO1,CAT1,GENHLTH,RESP060,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,HIV-AIDS,HIV Test,Have you ever been tested for HIV?,Yes,Overall,Overall,"2,169",32.6,30.9,34.2,"3,653",%,Crude Prevalence,,,BRFSS,CLASS09,Topic32,35,BO1,CAT1,HIVTST6,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,HIV-AIDS,HIV Test,Have you ever been tested for HIV?,No,Overall,Overall,"5,690",67.4,65.8,69.1,"3,654",%,Crude Prevalence,,,BRFSS,CLASS09,Topic32,35,BO1,CAT1,HIVTST6,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,543",56.2,53.5,58.9,"3,043",%,Crude Prevalence,,,BRFSS,CLASS11,Topic26,35,BO1,CAT1,_FLSHOT6,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,215",43.8,41.1,46.5,"3,044",%,Crude Prevalence,,,BRFSS,CLASS11,Topic26,35,BO1,CAT1,_FLSHOT6,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,845",70.3,67.8,72.8,"3,081",%,Crude Prevalence,,,BRFSS,CLASS11,Topic46,35,BO1,CAT1,_PNEUMO2,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),No,Overall,Overall,811,29.7,27.2,32.2,"3,082",%,Crude Prevalence,,,BRFSS,CLASS11,Topic46,35,BO1,CAT1,_PNEUMO2,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Immunization,Shingle Vaccination,Have you ever had the shingles or zoster vaccine?,Yes,Overall,Overall,"1,550",26.2,24.6,27.8,"3,119",%,Crude Prevalence,,,BRFSS,CLASS11,Topic63,35,BO1,CAT1,SHINGLE2,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Immunization,Shingle Vaccination,Have you ever had the shingles or zoster vaccine?,No,Overall,Overall,"3,944",73.8,72.2,75.5,"3,120",%,Crude Prevalence,,,BRFSS,CLASS11,Topic63,35,BO1,CAT1,SHINGLE2,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Injury,Drink and Drive,Respondents who have reported having driven after drinking too much (variable calculated from one or more BRFSS questions),Have driven after having too much to drink,Overall,Overall,66,2.3,1.5,3.1,"3,205",%,Crude Prevalence,,,BRFSS,CLASS12,Topic20,35,BO1,CAT1,_DRNKDRV,RESP201,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Injury,Drink and Drive,Respondents who have reported having driven after drinking too much (variable calculated from one or more BRFSS questions),Have not driven after having too much to drink,Overall,Overall,"3,602",97.7,96.9,98.5,"3,206",%,Crude Prevalence,,,BRFSS,CLASS12,Topic20,35,BO1,CAT1,_DRNKDRV,RESP202,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Injury,Seatbelt Use,Always wears a seat belt? (variable calculated from one or more BRFSS questions),Always Wears a Seatbelt,Overall,Overall,"7,482",90.8,89.8,91.7,"3,159",%,Crude Prevalence,,,BRFSS,CLASS12,Topic50,35,BO1,CAT1,_RFSEAT3,RESP184,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Injury,Seatbelt Use,Always wears a seat belt? (variable calculated from one or more BRFSS questions),Does Not Always Wear a Seatbelt,Overall,Overall,731,9.2,8.3,10.2,"3,160",%,Crude Prevalence,,,BRFSS,CLASS12,Topic50,35,BO1,CAT1,_RFSEAT3,RESP185,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,433,15.7,13.7,17.7,"1,165",%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,35,BO1,CAT1,_ALTETH2,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,"2,429",84.3,82.3,86.3,"1,166",%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,35,BO1,CAT1,_ALTETH2,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"5,629",61.3,59.8,62.9,"1,203",%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,35,BO1,CAT1,_DENVST2,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,Overall,Overall,"3,231",38.7,37.1,40.3,"1,204",%,Crude Prevalence,,,BRFSS,CLASS13,Topic16,35,BO1,CAT1,_DENVST2,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"4,661",46.2,44.6,47.8,"1,119",%,Crude Prevalence,,,BRFSS,CLASS13,Topic57,35,BO1,CAT1,_EXTETH2,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,"4,115",53.8,52.2,55.4,"1,120",%,Crude Prevalence,,,BRFSS,CLASS13,Topic57,35,BO1,CAT1,_EXTETH2,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (BMI 30.0 - 99.8),Overall,Overall,"2,290",28.4,26.9,30,"2,611",%,Crude Prevalence,,,BRFSS,CLASS14,Topic09,35,BO1,CAT1,_BMI5CAT,RESP039,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (BMI 25.0-29.9),Overall,Overall,"3,052",36.4,34.8,38,"2,610",%,Crude Prevalence,,,BRFSS,CLASS14,Topic09,35,BO1,CAT1,_BMI5CAT,RESP040,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (BMI 18.5-24.9),Overall,Overall,"2,809",33.4,31.8,35,"2,609",%,Crude Prevalence,,,BRFSS,CLASS14,Topic09,35,BO1,CAT1,_BMI5CAT,RESP041,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (BMI 12.0-18.4),Overall,Overall,133,1.7,1.3,2.2,"2,608",%,Crude Prevalence,,,BRFSS,CLASS14,Topic09,35,BO1,CAT1,_BMI5CAT,RESP042,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Not at all,Overall,Overall,"8,017",95.1,94.3,95.8,"2,839",%,Crude Prevalence,,,BRFSS,CLASS17,Topic54,35,BO1,CAT1,USENOW3,RESP081,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Physical Activity,Exercise,"During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)",Yes,Overall,Overall,"6,826",76.7,75.4,78.1,481,%,Crude Prevalence,,,BRFSS,CLASS15,Topic23,35,BO1,CAT1,_TOTINDA,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Physical Activity,Exercise,"During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)",No,Overall,Overall,"2,101",23.3,21.9,24.6,482,%,Crude Prevalence,,,BRFSS,CLASS15,Topic23,35,BO1,CAT1,_TOTINDA,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Some days,Overall,Overall,171,2.5,2,3,"2,838",%,Crude Prevalence,,,BRFSS,CLASS17,Topic54,35,BO1,CAT1,USENOW3,RESP080,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,150",40.1,37.4,42.8,"3,453",%,Crude Prevalence,,,BRFSS,CLASS16,Topic47,35,BO1,CAT1,_RFPSA21,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,375",59.9,57.2,62.6,"3,454",%,Crude Prevalence,,,BRFSS,CLASS16,Topic47,35,BO1,CAT1,_RFPSA21,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,322",19.2,17.7,20.6,"2,699",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,35,BO1,CAT1,_RFSMOK3,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),No,Overall,Overall,"7,043",80.9,79.4,82.3,"2,700",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,35,BO1,CAT1,_RFSMOK3,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Every day,Overall,Overall,203,2.5,2,3,"2,837",%,Crude Prevalence,,,BRFSS,CLASS17,Topic54,35,BO1,CAT1,USENOW3,RESP079,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,870,12.7,11.4,13.9,"2,745",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,35,BO1,CAT1,_SMOKER3,RESP068,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,452,6.5,5.6,7.4,"2,746",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,35,BO1,CAT1,_SMOKER3,RESP069,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,"2,476",25.5,24.1,26.8,"2,747",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,35,BO1,CAT1,_SMOKER3,RESP070,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,"4,567",55.4,53.7,57.1,"2,748",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,35,BO1,CAT1,_SMOKER3,RESP071,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Received a mammogram within the past 2 years,Overall,Overall,"1,780",72,69.5,74.5,"3,329",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,35,BO1,CAT1,_MAM5021,RESP186,"(34.52088095200048, -106.24058098499967)"
